Price,Bedrooms,Space,Room,Lot,Tax,Bathroom,Garage,Condition
800000,2,1740,9,5719,1,2,0,3
270000,3,1670,2,8364,1,3,0,4
235000,4,1570,4,9415,2,4,0,4
409900,2,1590,5,1845,2,2,0,3
739900,5,2980,3,5377,2,5,0,3
608000,4,2690,1,4736,2,4,0,3
381500,2,900,3,2910,1,2,0,5
562100,2,1440,4,3700,1,2,0,3
740000,4,3000,2,10392,2,4,0,3
308000,3,1640,5,18144,1.5,3,0,3
905000,5,3100,2,10200,1,5,4,3
762000,4,4000,4,15253,2,4,0,3
356000,4,2020,5,48693,1.5,4,0,3
750000,3,1840,6,5000,1.5,3,0,5
418800,4,2100,7,9984,1,4,0,4
276000,4,2460,2,11250,1,4,0,4
725000,3,2610,6,7510,2,3,0,3
285000,3,1460,8,6377,1,3,0,3
205000,3,1050,9,8498,1,3,0,3
583000,3,1790,2,8144,2,3,0,3
657000,4,2180,4,3375,1.5,4,0,4
386000,4,2050,5,9583,2,4,2,3
589950,5,2790,3,19439,1,5,3,5
575000,3,1700,1,3333,1.5,3,0,3
574000,3,2380,3,6832,2,3,0,3
690500,5,2000,4,4211,1.5,5,2,4
565000,2,1670,2,4008,1,2,0,3
500000,3,1190,5,4750,1,3,0,3
330000,6,3040,2,28535,1,6,0,3
286000,2,780,4,3475,1,2,0,4
450000,3,2330,5,11740,1,3,0,3
870000,4,2840,6,4000,1.5,4,0,5
725000,4,2490,7,5170,2,4,0,4
275000,2,770,2,4840,1,2,0,4
645000,3,1850,6,16960,1,3,2,4
152000,3,1090,8,3264,1,3,0,4
315000,4,1780,9,5336,1.5,4,0,5
190000,1,930,2,29258,1,1,0,3
700000,4,2770,4,5686,2,4,0,3
233000,3,1250,5,6180,1.5,3,0,3
249000,4,1830,3,6136,2,4,0,3
310000,2,870,1,5400,1,2,0,3
265950,3,1150,3,8450,1,3,0,4
860000,5,4500,4,9648,2,5,4,4
200000,3,1150,2,4800,1.5,3,0,4
402000,4,2000,5,3672,2,4,0,5
305000,6,1900,2,8240,1,6,0,2
505000,3,1640,4,10695,1,3,2,3
1355000,3,2680,5,4775,2,3,2,5
482000,3,2420,6,7307,2,3,0,3
299950,3,1790,7,7650,1,3,3,3
770000,4,3920,2,12415,2,4,0,3
245700,3,1640,6,8400,1,3,0,3
283000,3,890,8,8400,1,3,0,4
650000,4,1910,9,16532,1,4,0,4
530000,5,2140,2,7910,1,5,0,3
440000,3,2030,4,17100,1,3,0,4
1005000,4,4225,5,284011,2,4,0,4
599990,3,2680,3,9162,1,3,0,3
544000,4,2030,1,3974,2,4,0,3
1700000,5,5850,3,22885,2,5,2,4
270000,2,2060,4,8398,1,2,0,3
435000,2,1060,2,3036,1.5,2,0,4
349000,3,1010,5,8184,1,3,0,4
1140000,4,3310,2,127631,2,4,0,5
320000,4,2000,4,10051,2,4,0,3
804100,4,3070,5,8086,2,4,0,3
594000,3,1270,6,1406,2,3,0,3
531500,4,3110,7,49765,1,4,0,4
1150000,3,2110,2,18815,2,3,0,5
374500,3,1400,6,11400,2,3,0,3
450000,4,2310,8,5650,1,4,2,3
744500,5,2700,9,16570,1,5,0,4
913888,5,2370,2,15512,2,5,0,4
760000,4,2760,4,6000,2,4,0,5
346500,2,1610,5,6300,1,2,0,3
280000,3,1230,3,8250,1,3,0,3
557500,3,1900,1,11165,1,3,0,4
260000,3,1580,3,8184,1,3,0,3
1330000,3,1940,4,2885,1.5,3,2,3
640000,3,1620,2,6000,1,3,0,5
280000,7,1940,5,5458,2,7,0,3
205000,3,1230,2,8750,1,3,0,3
957000,5,3160,4,5000,2,5,2,3
625000,5,2700,5,21208,1,5,0,4
680000,4,1880,6,6200,1,4,2,5
150000,2,890,7,8100,1,2,0,3
255950,3,1720,2,3676,2,3,0,3
246500,3,1620,6,7686,2,3,0,3
450000,2,1380,8,4390,1,2,0,4
595888,3,1870,9,9000,1,3,0,5
454000,3,1970,2,22144,1,3,0,4
299900,3,1110,4,8593,1,3,0,3
200000,3,1190,5,6833,1,3,0,3
346500,3,1150,3,11802,1,3,0,4
585000,4,2890,1,6825,1,4,0,3
383000,3,1500,3,13430,1,3,0,3
519000,4,1950,4,2617,1.5,4,0,4
410000,3,1250,2,7700,1,3,0,5
578000,4,2070,5,5415,2,4,0,3
1280000,4,4660,2,17398,2,4,2,3
395000,2,1350,4,1493,2,2,0,3
364000,3,1800,5,2790,2,3,0,3
240000,3,1481,6,2820,2,3,0,3
328423,3,1730,7,3600,2,3,0,3
594000,4,2720,2,4613,2,4,0,3
425000,3,2320,6,2267,3,3,0,3
309620,3,1860,8,3730,2,3,0,3
260000,5,2025,9,7760,2,5,0,3
563500,3,1400,2,1312,3.5,3,0,3
975000,5,2620,4,5477,2,5,0,3
937000,3,2450,5,2691,2,3,0,3
518500,3,1590,3,1102,3,3,0,3
563500,4,2085,1,174240,1,4,0,3
1050000,4,3450,3,7832,2,4,0,3
350000,3,1780,4,16290,2,3,0,4
826000,4,3060,2,7140,2,4,0,3
225000,3,1700,5,11475,1,3,0,5
235867,4,1330,2,5926,1,4,0,4
399000,4,3060,4,5000,2,4,0,3
177500,3,1220,5,6000,1,3,0,3
224000,4,1600,6,9289,1,4,0,4
302000,4,1530,7,17664,1.5,4,0,3
760000,3,1980,2,13964,1,3,0,5
460000,3,1730,6,8490,1,3,0,3
415000,3,1170,8,6700,1,3,0,3
669000,2,1950,9,10766,1,2,3,4
254600,3,1470,2,20000,1,3,0,4
357250,3,1400,4,8840,1,3,0,4
910000,4,4040,5,50479,2,4,0,3
725000,6,3110,3,5000,1.5,6,0,5
670000,3,1490,1,4400,1.5,3,0,4
440000,4,1770,3,5750,2,4,0,3
1025000,4,3320,4,19850,1,4,2,4
320000,2,950,2,5316,1,2,2,3
310000,4,2430,5,5499,2,4,0,3
772650,4,2660,2,10800,1,4,0,3
669950,4,2670,4,11877,2,4,0,3
690000,5,2720,5,7598,2,5,0,3
385000,4,3200,6,22651,1,4,0,5
663000,3,2480,7,37843,1.5,3,3,4
300000,3,1780,2,10395,1,3,0,3
225500,2,1590,6,11276,1,2,0,4
320000,3,1550,8,34175,1.5,3,0,3
775000,3,2850,9,14800,1,3,0,4
805000,3,2600,2,5875,1.5,3,2,5
252750,4,1230,4,7410,1.5,4,0,3
254000,5,2080,5,16117,1,5,0,5
620000,6,3600,3,6875,2,6,0,3
435000,4,2110,1,8751,1,4,0,3
460000,4,2550,3,19017,1,4,0,4
268000,3,1650,4,6684,2,3,0,3
446000,2,1370,2,1221,2,2,0,3
285000,2,1010,5,7200,1,2,0,3
530000,3,2330,2,26571,2.5,3,0,3
402000,2,620,4,2475,1,2,0,5
358000,3,2450,5,12497,1,3,0,4
354950,4,2530,6,7350,1,4,0,5
405000,4,2220,7,4652,2,4,0,3
568000,4,2110,2,265716,1,4,0,4
575000,5,3690,6,49709,1,5,2,3
315000,4,1940,8,10200,1,4,0,4
280927,4,2070,9,7350,2,4,0,4
440000,4,2160,2,7826,1,4,0,4
270000,4,2600,4,9900,1,4,0,3
755000,4,2880,5,4000,1.5,4,0,3
289659,4,2260,3,7200,2,4,0,4
555000,5,3640,1,6930,2,5,0,3
450000,3,1530,3,23660,1,3,0,3
1145000,3,2490,4,4000,2,3,0,5
495000,3,1440,2,11787,1,3,0,3
1250000,3,3760,5,8500,2.5,3,3,4
580000,4,1720,2,6975,1,4,0,3
560000,4,2480,4,16360,1,4,0,5
1080000,4,3990,5,5267,2,4,0,3
450000,2,840,6,3340,1,2,0,3
815000,3,2270,7,11989,1,3,0,4
354000,4,2580,2,5476,2,4,0,3
279900,3,1580,6,6620,1,3,0,3
339000,2,950,8,7954,1,2,0,4
1340000,4,3190,9,5040,2,4,3,3
710000,3,3740,2,136915,2.5,3,0,3
815000,4,2620,4,4743,1,4,2,4
800000,3,2080,5,75794,1,3,0,3
638000,3,1660,3,3729,1,3,0,5
475580,3,1520,1,11085,1,3,0,3
243800,3,1140,3,27760,1,3,0,4
600000,3,3240,4,8016,2,3,0,3
620000,3,2460,2,41343,1,3,0,4
750000,4,1750,5,5080,1.5,4,0,3
626000,3,2430,2,5000,2,3,0,4
230000,3,1060,4,9946,1,3,0,4
537000,3,2410,5,7479,2,3,2,3
210000,2,720,6,8040,1,2,0,3
200500,3,1260,7,9346,1,3,0,4
253500,3,1640,2,12384,1,3,0,4
150000,3,1310,6,9612,1,3,0,3
440000,3,2120,8,6290,1,3,0,4
667000,3,3320,9,478288,1.5,3,3,4
660000,3,1210,2,9622,1,3,1,3
695000,3,2590,4,12063,2,3,0,3
440000,4,2250,5,7526,2,4,0,3
1388000,4,4040,3,20001,1,4,0,3
219500,3,1090,1,6710,1.5,3,0,5
220000,3,1660,3,15600,2,3,0,3
270000,2,1780,4,81021,1,2,3,4
900000,4,3370,2,5000,2,4,2,3
1990000,5,4480,5,5000,2.5,5,0,5
800000,4,2990,2,16809,2,4,0,3
365000,5,2280,4,19000,1.5,5,0,3
1387800,3,2480,5,5500,2,3,3,3
451000,5,2830,6,8925,1.5,5,0,3
202000,2,920,7,7569,1,2,0,4
1410000,4,3250,2,16684,2,4,0,3
471000,2,1240,6,6417,1,2,0,5
827000,4,3230,8,12100,1,4,0,3
235000,5,2500,9,9583,1,5,0,3
216500,2,1390,2,4482,1,2,0,4
359000,5,1940,4,6654,1.5,5,0,4
252500,3,1900,5,8002,1,3,0,3
370000,3,2380,3,14500,1,3,0,4
663000,3,1480,1,3876,1,3,0,5
971971,4,3460,3,6738,2,4,0,3
420000,3,1444,4,249126,1.5,3,0,3
330675,4,1930,2,3031,1,4,0,3
240000,4,1200,5,2171,1.5,4,0,3
334888,3,1769,2,7324,2,3,0,3
414000,3,2490,4,4540,2.5,3,0,3
782900,4,3060,5,3898,2,4,0,3
525000,4,3030,6,6625,2,4,0,3
429900,3,2370,7,5353,2,3,0,3
390000,3,1370,2,913,2,3,0,3
224000,3,1500,6,11968,1,3,0,3
257500,3,1715,8,6819,2,3,0,3
665000,2,1110,9,3200,1,2,0,3
327000,5,2400,2,8050,2,5,0,3
425000,3,1520,4,213444,1.5,3,3,5
687500,4,3190,5,10970,2,4,0,3
672500,3,2400,3,5300,1.5,3,0,4
140000,3,1060,1,7473,1,3,0,3
215500,2,1220,3,15600,1,2,0,3
464900,4,2020,4,8424,1,4,0,4
417000,4,2300,2,7700,1,4,0,3
453000,4,2300,5,37533,1,4,3,5
700000,3,1660,2,1545,2,3,2,3
1619999,4,3900,4,9750,1,4,4,5
259500,3,1650,5,12349,1,3,0,3
460000,4,2110,6,35091,1,4,0,4
561500,3,1960,7,6380,1,3,0,4
641000,4,2770,2,63118,2,4,0,3
330000,4,2440,6,7350,1,4,0,3
447000,2,1320,8,8380,1,2,0,3
320000,4,2570,9,4865,2,4,0,3
212700,2,940,2,5040,1,2,0,3
260000,2,700,4,4800,1,2,0,3
410000,3,1400,5,45738,2,3,0,4
355000,4,1890,3,7867,2,4,0,3
275500,2,720,1,11400,1,2,0,5
415000,3,2410,3,8944,1,3,0,4
279000,3,1630,4,7950,1,3,0,3
350000,5,2330,2,14322,1,5,0,4
355000,2,1330,5,10838,2,2,0,3
750000,4,3190,2,11597,2,4,0,3
235000,3,1400,4,6300,1,3,0,3
209950,3,970,5,9583,1,3,0,4
230000,3,1010,6,9600,1,3,0,5
725000,3,3580,7,54450,1.5,3,0,3
430000,2,1050,2,2570,1,2,0,5
661500,5,2500,6,7200,1,5,0,4
738000,3,2630,8,4896,2,3,0,3
1820000,4,6640,9,53330,2,4,0,3
221000,3,910,2,8789,1,3,0,3
665000,3,2610,4,35000,2,3,0,3
255000,3,1720,5,6194,2,3,0,3
1195000,5,3650,3,13297,2,5,0,5
355000,3,2040,1,22693,1,3,0,4
755000,5,3260,3,24300,1.5,5,1,4
300000,3,1590,4,8911,1,3,0,3
500000,4,1440,2,7100,1.5,4,0,3
191000,2,900,5,3400,1,2,0,5
315000,6,3120,2,4240,2,6,2,4
415000,3,1060,4,1536,2,3,0,3
394000,4,3000,5,9793,2,4,0,3
490000,3,2230,6,5348,2,3,0,3
523460,5,1890,7,5000,1.5,5,0,3
550000,4,4150,2,16197,2,4,0,3
342000,3,1780,6,10409,1,3,0,3
560000,4,2710,8,6583,2,4,0,3
1050000,4,4390,9,13833,2,4,3,3
710000,2,1640,2,4080,1.5,2,0,5
1020000,3,1670,4,4800,1.5,3,3,3
399950,3,2570,5,10431,2,3,0,3
480000,2,1500,3,3420,1,2,0,3
410000,3,2710,1,19000,2,3,3,4
530000,4,2860,3,48351,1,4,0,3
528000,2,840,4,40642,1,2,4,4
469900,4,2990,2,8913,2,4,0,4
397000,5,1170,5,6757,1,5,0,4
718500,3,1200,2,6240,1,3,0,3
195000,2,1020,4,8100,1,2,0,3
285000,2,910,5,8155,1,2,0,4
295000,1,700,6,2500,1,1,0,4
602000,4,2420,7,37800,1,4,0,4
235000,3,1950,2,8712,1,3,0,3
465000,4,3060,6,6000,2,4,0,3
234000,4,1390,8,18000,1,4,0,3
504200,2,1200,9,1687,3,2,0,3
710000,3,2440,2,4153,2,3,0,3
589500,3,2310,4,3075,2,3,0,3
415000,3,2600,5,64626,1.5,3,0,3
735000,3,1490,3,1212,2,3,0,3
427000,3,2432,1,9391,2,3,2,3
982000,4,3610,3,8580,2,4,0,3
459000,4,2530,4,10000,2,4,0,3
483453,4,2790,2,5527,2,4,0,3
246950,3,1670,5,4440,1,3,0,3
235000,1,1170,2,1456,2,1,0,3
288790,4,1350,4,942,3,4,0,3
229800,2,1110,5,1773,2,2,0,3
516500,1,1100,6,638,3,1,0,3
1600000,3,2820,7,7200,2,3,0,4
234000,3,1040,2,8128,1,3,0,3
230000,2,1910,6,3376,2,2,0,3
300000,4,1370,8,8499,1,4,0,3
470000,3,1500,9,5000,1.5,3,0,4
339900,3,1200,2,9087,1,3,0,5
650000,2,1050,4,2542,1,2,0,3
585000,5,2670,5,16777,1.5,5,0,4
699900,4,2190,3,11500,1,4,0,4
598000,4,3130,1,40918,2,4,0,3
475000,3,1700,3,9100,1,3,0,3
314500,3,1700,4,17355,1,3,0,3
397000,3,1360,2,1275,2,3,0,3
345000,3,1610,5,15005,1,3,0,4
325000,5,2130,2,6222,1,5,0,3
265000,3,1800,4,7650,1,3,0,5
402000,4,2950,5,15540,1,4,0,4
835000,3,2120,6,54014,2,3,0,4
780000,4,3500,7,7048,2,4,0,3
250000,3,1440,2,9220,1,3,0,3
1200000,4,2120,6,3360,2,4,0,3
935000,2,1780,8,2067,2,2,0,5
300000,2,960,9,8153,1,2,0,3
419000,2,1510,2,4980,1,2,0,3
410000,1,1010,4,5750,1,1,0,3
1165000,3,3790,5,5001,2,3,0,3
461000,3,3600,3,8666,2,3,0,4
385000,3,1300,1,7030,1,3,0,3
669500,4,2500,3,4046,1.5,4,0,4
491950,3,2090,4,10733,1,3,0,3
1230000,3,2200,2,14630,1.5,3,1,3
560000,3,2070,5,15002,1.5,3,0,3
370000,3,1320,2,7341,1,3,0,3
263400,4,1360,4,60548,1,4,0,3
100000,2,930,5,7623,1,2,0,2
289950,3,1760,6,8584,1.5,3,0,5
263000,3,1410,7,8100,2,3,0,3
397500,4,2570,2,7859,2,4,0,3
245000,3,1300,6,14197,1,3,0,3
535000,3,1580,8,6300,1,3,0,3
449000,4,2960,9,6031,2,4,0,3
490000,4,2330,2,3497,2,4,0,3
445800,4,2070,4,39446,1,4,0,3
345000,2,970,5,5750,1,2,0,4
327500,3,2310,3,7200,2,3,0,3
436500,4,2290,1,11173,2,4,0,4
550000,3,1720,3,9600,1,3,0,4
441000,2,1190,4,3400,1,2,0,3
406500,2,870,2,5750,1,2,0,4
243000,2,1068,5,1758,2,2,0,3
359500,4,2140,2,10316,2,4,0,3
760000,4,3300,4,165528,2,4,0,3
1925000,5,4830,5,8050,2.5,5,2,4
408000,5,2820,6,6589,1.5,5,0,3
480000,4,2440,7,9664,2,4,0,3
875000,4,1800,2,3245,1.5,4,0,4
308000,3,1010,6,8800,1,3,0,4
880000,4,3220,8,4392,1.5,4,0,4
1730000,5,5000,9,26540,2,5,3,3
170000,2,1200,2,24792,2,2,0,2
491500,3,1470,4,4322,2,3,0,3
515000,3,2600,5,4506,2,3,0,3
550000,4,2750,3,128502,1,4,0,2
255000,2,1320,1,9967,1,2,0,3
635000,3,3350,3,4007,2,3,0,3
850000,3,2650,4,2387,2,3,0,3
265000,2,1860,2,10856,1,2,0,3
349810,3,960,5,8855,1,3,0,4
972000,4,2010,2,6300,1,4,2,5
235000,2,900,4,28800,1,2,0,1
330000,4,2340,5,11784,2,4,0,3
500000,4,3720,6,15048,3,4,0,3
570000,3,1890,7,29185,1,3,0,3
1309500,4,2680,2,12215,1,4,4,3
544000,3,1460,6,1613,2,3,0,3
439000,3,3180,8,7904,1,3,0,3
530000,4,1980,9,15086,2,4,0,3
427500,2,1090,2,934,3,2,0,3
337000,4,2230,4,5970,2,4,0,4
1095000,4,3330,5,9143,2,4,0,4
435000,4,1880,3,3840,1,4,0,3
765000,5,2870,1,5700,1,5,0,3
492650,4,2120,3,9786,1,4,0,3
383962,4,2700,4,6998,2,4,0,3
950000,4,3670,2,7680,2.5,4,0,3
457000,3,1220,5,1330,2,3,0,3
1510000,5,4390,2,11250,2,5,0,3
882566,4,3560,4,5265,3,4,0,3
963000,4,3530,5,8589,2,4,0,3
345000,4,2280,6,5000,2,4,0,3
2065000,4,4350,7,7965,2,4,0,3
800000,3,3830,2,221284,2,3,0,3
314500,3,2050,6,13303,1,3,0,3
530000,3,3660,8,39478,2,3,2,4
650000,4,3350,9,46748,2,4,0,3
349500,3,1270,2,3600,1,3,0,3
1198000,4,3400,4,3850,2.5,4,0,3
165050,3,1200,5,8514,1,3,0,3
580000,3,2200,3,11000,2,3,2,3
330000,3,1680,1,11312,1,3,0,3
875000,5,3840,3,8279,2,5,0,3
500000,2,950,4,4500,1,2,2,3
445000,4,2280,2,42077,2,4,0,3
274900,4,1970,5,6600,2,4,0,3
219950,3,1620,2,9310,1,3,0,4
691500,4,2600,4,7200,2,4,0,3
459500,2,1250,5,3825,1,2,0,3
955500,4,2130,6,5080,1.5,4,0,3
328950,4,2550,7,8976,1,4,0,5
307000,3,1150,2,6000,1.5,3,0,3
382500,3,1040,6,9000,1,3,0,4
1150000,4,3340,8,10422,2,4,0,3
1297000,6,2630,9,9420,2,6,0,5
478000,3,1640,2,3896,2,3,0,3
260000,2,770,4,7906,1,2,0,4
850000,4,4350,5,112750,1,4,0,3
616000,4,1700,3,5846,1,4,0,3
540000,3,2050,1,9580,1,3,0,3
300000,3,1660,3,5128,2,3,0,3
507500,3,1990,4,9594,1,3,0,3
3800000,5,7050,2,42840,1,5,2,4
241000,3,1770,5,7000,1,3,0,3
485000,3,2440,2,47916,2,3,0,3
695000,3,2620,4,51354,2,3,0,3
548000,4,2440,5,11005,2,4,0,3
345000,2,1080,6,7775,1,2,0,3
280000,3,1090,7,10710,1,3,0,4
450000,3,1400,2,13775,1,3,0,3
515000,3,2010,6,7200,2,3,0,3
1014250,3,1640,8,12855,1.5,3,0,5
739900,5,3290,9,5029,2,5,0,3
600000,2,2510,2,14878,2,2,0,3
370000,2,860,4,6050,1,2,0,3
729032,4,2840,5,12866,1,4,0,4
510000,3,1750,3,7020,2,3,0,3
425000,3,1300,1,19163,1,3,0,3
1080000,3,3890,3,7216,2,3,1,3
337000,3,1460,4,941,3,3,0,3
563000,4,1410,2,3376,1.5,4,0,5
1695000,4,3770,5,10900,2,4,2,5
245000,3,1190,2,4072,1.5,3,0,5
590000,3,1410,4,6413,1,3,0,4
695000,3,2500,5,4080,1.5,3,0,5
402500,2,800,6,2280,1,2,0,5
435000,3,2530,7,13446,2,3,0,3
660000,3,2570,2,28500,1,3,0,3
300000,3,2090,6,9620,1,3,0,3
600000,5,2980,8,7781,1,5,0,3
205000,3,1170,9,8239,1,3,0,3
357500,3,2080,2,5100,2,3,0,3
1110000,5,3350,4,4000,2,5,0,4
332888,2,1050,5,1029,2,2,0,3
174000,2,900,3,13531,1,2,0,3
515000,2,1050,1,5000,1,2,0,5
392000,5,3740,3,32481,1.5,5,0,3
485000,4,1430,4,4096,2,4,0,3
217500,3,1400,2,9546,1,3,0,4
502000,3,1600,5,45613,2,3,0,4
820000,3,2880,2,9750,2,3,0,3
1640000,3,3140,4,5445,2,3,3,4
102500,2,820,5,4320,1,2,0,3
925000,5,5190,6,12637,2,5,2,3
540000,4,2180,7,10140,1,4,0,4
600000,2,910,2,2002,1.5,2,0,3
406000,4,1580,6,8475,1.5,4,2,4
620000,4,2130,8,6325,1,4,0,5
1060000,4,4570,9,16015,2,4,2,3
401000,3,1240,2,11172,1,3,0,3
725000,3,1860,4,6000,2,3,2,4
276000,1,370,5,1801,1,1,0,5
500000,5,3130,3,12087,2,5,0,3
375000,3,2530,1,35150,1,3,0,4
2300000,4,3970,3,9778,2,4,2,4
260000,3,1920,4,9680,1,3,0,4
1565000,4,2970,2,12750,1.5,4,1,4
431000,4,2300,5,6087,2,4,0,3
321000,4,1830,2,9601,2,4,0,3
433000,4,1550,4,5053,1,4,0,4
920000,4,4080,5,10666,2,4,0,3
482000,3,1710,6,21485,2,3,0,3
712000,3,2375,7,4094,2,3,0,3
505000,4,2200,2,9778,1,4,0,4
2367000,3,3530,6,17450,1,3,3,3
452000,3,1110,8,9012,1,3,0,4
581000,4,1630,9,2566,1.5,4,0,3
952500,4,2550,2,5055,2,4,0,4
808000,4,2500,4,8866,2,4,0,4
476000,4,2890,5,6885,1,4,0,3
535000,4,1420,3,5000,1.5,4,0,4
1356925,4,4270,1,5800,2,4,3,5
629800,3,2390,3,1984,2,3,0,3
417838,4,2530,4,5048,2,4,0,3
399895,4,2701,2,4500,2,4,0,3
825000,4,3990,5,6637,2,4,0,3
300000,4,2303,2,3826,2,4,0,3
640000,2,1540,4,965,3,2,0,3
460000,3,1450,5,1053,2,3,0,3
525000,2,1160,6,1458,2,2,0,3
499990,4,2910,7,6334,2,4,0,3
1020000,4,3770,2,8501,2,4,0,3
675000,5,2900,6,10300,1,5,0,3
512031,3,1540,8,3000,1,3,2,3
310000,2,700,9,3000,1,2,0,4
1075000,3,3280,2,10302,1,3,0,3
255000,4,2430,4,8960,1,4,0,3
435000,3,1900,5,7984,2,3,0,3
453000,3,1660,3,15050,1,3,0,3
260000,4,1620,1,7992,2,4,0,4
659000,4,2090,3,10800,1,4,0,4
223000,3,1110,4,7231,1,3,0,4
851000,5,3760,2,9792,2,5,0,3
605000,3,2080,5,12134,1,3,0,4
895000,4,1950,2,5950,1,4,0,3
519000,5,2570,4,13054,1,5,1,3
535000,3,2330,5,12141,1,3,0,3
489000,3,3700,6,10375,2,3,0,3
250000,3,1920,7,7738,1,3,0,3
580000,3,1900,2,3960,1.5,3,0,3
1038000,4,1440,6,13296,1,4,0,4
605000,4,2940,8,48788,1,4,0,5
599950,4,2500,9,3080,2,4,0,3
700000,3,2490,2,23891,2,3,0,3
480000,3,1470,4,10052,1,3,0,4
329950,4,2120,5,4558,2,4,0,3
250000,3,1200,3,24805,1,3,0,3
345000,5,2450,1,6994,2,5,0,3
175000,4,1780,3,6000,2,4,0,3
185000,5,1590,4,6700,1.5,5,0,3
411000,4,2370,2,76665,2,4,0,4
690000,3,1760,5,4000,2,3,0,3
265000,4,1940,2,8170,1,4,0,4
720000,4,3550,4,12327,1.5,4,0,4
256000,4,2050,5,5787,2,4,0,3
255000,4,1680,6,3179,2,4,0,3
540000,3,1320,7,1800,2,3,0,3
481015,3,1550,2,5511,2,3,0,3
575000,3,2680,6,8625,1,3,0,5
339950,3,2390,8,34041,1,3,0,3
475000,4,2040,9,7260,2,4,0,4
732000,3,2670,2,6517,2.5,3,4,4
860000,4,1880,4,3720,1.5,4,0,4
389000,4,2400,5,7700,1.5,4,0,4
645000,3,2270,3,11472,1,3,0,4
475000,4,1850,1,5444,2,4,0,5
550000,4,2160,3,5005,1,4,0,3
305000,2,2160,4,12960,1,2,0,3
782000,2,1570,2,3600,1.5,2,2,4
545000,3,1340,5,7200,1.5,3,0,4
394500,4,3002,2,6042,2,4,0,3
600000,5,2190,4,9072,1,5,0,5
1300000,4,2610,5,21600,1,4,0,4
300000,2,1010,6,11919,1,2,0,3
330000,4,2105,7,6093,2,4,0,3
723000,4,2430,2,4748,1.5,4,0,3
2271150,4,4040,6,18916,1,4,0,4
480000,5,2160,8,7737,2,5,0,3
496000,2,900,9,9260,1,2,0,3
625000,3,1820,2,1641,3,3,0,3
475000,4,2100,4,13468,1,4,0,5
275250,3,1520,5,7199,2,3,0,4
253000,2,1310,3,7128,1,2,0,4
630000,4,2190,1,9880,1,4,0,4
660500,5,2950,3,5500,1.5,5,0,5
262000,5,1870,4,7800,1,5,0,3
2147500,3,4660,2,5500,2,3,4,5
552000,3,1840,5,9900,1,3,0,3
1411600,2,3180,2,9400,2,2,4,5
736000,2,1500,4,4000,1,2,0,3
355000,3,1730,5,7416,1.5,3,0,3
305000,3,1580,6,7424,1,3,0,3
484998,4,1540,7,1870,2,4,0,3
1054690,4,3390,2,3979,2,4,0,3
334500,2,830,6,1858,2,2,0,3
475000,4,2620,8,6178,2,4,0,3
309780,3,2242,9,4500,2,3,0,3
795000,4,2890,2,7798,2,4,0,3
274500,3,1450,4,4050,2,3,0,3
265050,2,800,5,2119,2,2,0,3
567500,3,2280,3,2502,2,3,0,3
915000,3,3850,1,62726,2,3,0,3
285000,5,2270,3,6300,2,5,0,3
445838,3,2250,4,5692,2,3,0,3
304900,4,2600,2,11325,1,4,0,4
940000,4,2490,5,9525,2,4,0,5
1127000,4,3160,2,8281,2,4,0,4
835000,4,4930,4,25714,2,4,0,3
290000,3,1440,5,11250,1,3,0,3
250000,3,1770,6,8868,1,3,0,4
342000,4,2300,7,6448,2,4,0,3
1012000,4,2980,2,16263,2,4,0,3
400000,4,2230,6,7200,1,4,0,4
312500,3,1830,8,7969,1,3,0,3
267000,3,1740,9,10875,1,3,0,4
575000,3,1530,2,6743,1,3,0,3
810000,3,1520,4,9041,1,3,0,4
850000,3,3230,5,5000,2,3,2,5
1015000,3,3620,3,4000,2,3,0,3
1100000,4,5070,1,60123,2,4,0,3
240000,3,1570,3,8750,1,3,0,3
198000,4,2080,4,7200,1,4,0,4
565000,4,2230,2,8624,1,4,0,4
1195000,5,3420,5,18129,2,5,0,3
340000,8,2790,2,6695,1,8,0,3
815000,4,3150,4,4203,2,4,0,3
1875000,4,3930,5,10929,2,4,0,3
588000,5,2190,6,4900,2,5,0,5
280500,4,1890,7,6962,2,4,0,3
390000,4,1900,2,76877,1,4,0,3
509000,2,1930,6,3521,2,2,0,3
490600,3,3316,8,11447,2,3,0,3
650000,3,1380,9,4500,1,3,0,5
715000,3,2080,2,2250,3,3,4,3
529950,3,1240,4,5000,1.5,3,0,5
265000,3,1020,5,8610,1,3,0,5
1755000,3,2360,3,4800,2,3,0,3
1140000,3,2780,1,33503,1.5,3,1,4
610000,3,2300,3,13418,1,3,0,3
554729,4,2020,4,4350,2,4,0,5
395000,5,1840,2,10453,1,5,2,3
341000,3,1390,5,4814,1.5,3,0,3
264500,4,2060,2,11385,1,4,0,4
395000,4,2640,4,35070,1.5,4,0,3
640000,3,1980,5,10115,1,3,0,3
430000,3,1810,6,5080,1,3,0,3
410000,4,1700,7,9000,1,4,0,5
220000,4,1200,2,6000,1.5,4,0,3
1625000,4,2980,6,3600,2,4,0,3
405500,2,1350,8,1252,2,2,0,3
633000,4,2360,9,10000,1,4,3,3
295950,2,1190,2,6200,1,2,0,3
1042031,4,4110,4,43560,2,4,0,4
605000,4,2800,5,10786,1,4,0,3
255000,2,920,3,1598,2,2,0,3
474000,3,1530,1,8000,2,3,0,3
370000,2,860,3,5040,1,2,0,3
288000,3,1520,4,3593,2,3,0,3
